,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,AcuteLoad,ChronicLoad
242,2017-08-11,13,1,Mobility/Recovery,15.0,0.0,0.0,1470.0,2.4,7.0,8.0,0.0,634.3,264.5
243,2017-08-11,14,1,Speed,45.0,5.0,225.0,1185.0,2.8,10.0,9.0,3.0,583.6,209.2
244,2017-08-11,13,1,Speed,60.0,6.0,360.0,1470.0,2.4,7.0,8.0,3.0,634.3,264.5
245,2017-08-11,12,1,Skills,60.0,5.0,300.0,900.0,3.3,7.0,8.0,0.0,423.6,127.2
246,2017-08-11,12,1,Strength,105.0,4.0,420.0,900.0,3.3,7.0,8.0,3.0,423.6,127.2
247,2017-08-11,12,1,Speed,45.0,4.0,180.0,900.0,3.3,7.0,8.0,3.0,423.6,127.2
248,2017-08-11,11,1,Mobility/Recovery,60.0,2.0,120.0,900.0,3.7,7.0,7.0,3.0,505.0,136.5
249,2017-08-11,11,1,Skills,30.0,2.0,60.0,900.0,3.7,7.0,7.0,0.0,505.0,136.5
250,2017-08-11,13,1,Strength,90.0,7.0,630.0,1470.0,2.4,7.0,8.0,0.0,634.3,264.5
251,2017-08-12,3,1,Conditioning,45.0,5.0,225.0,1245.0,2.7,9.0,9.0,3.0,655.0,245.3
252,2017-08-12,3,0,,,,,1245.0,2.7,,,3.0,655.0,245.3
253,2017-08-12,3,1,Speed,60.0,5.0,300.0,1245.0,2.7,9.0,9.0,3.0,655.0,245.3
254,2017-08-12,3,1,Strength,120.0,6.0,720.0,1245.0,2.7,9.0,9.0,1.0,655.0,245.3
255,2017-08-12,7,0,,,,,0.0,4.3,,,3.0,647.1,151.0
256,2017-08-12,16,0,,,,,0.0,4.3,,,3.0,53.6,12.5
257,2017-08-12,9,0,,,,,0.0,2.3,,,3.0,294.3,126.0
258,2017-08-12,11,0,,,,,0.0,3.7,,,3.0,505.0,136.5
259,2017-08-12,13,0,,,,,0.0,2.4,,,,634.3,264.5
260,2017-08-12,15,0,,,,,0.0,3.1,,,,460.7,147.5
261,2017-08-12,17,0,,,,,0.0,4.3,,,1.0,213.6,49.8
262,2017-08-12,8,0,,,,,0.0,3.0,,,1.0,532.1,178.2
263,2017-08-13,8,1,Mobility/Recovery,60.0,2.0,120.0,120.0,3.0,8.0,10.0,1.0,549.3,182.2
264,2017-08-13,3,0,,,,,0.0,2.7,,,3.0,655.0,245.3
265,2017-08-13,6,0,,,,,0.0,,,,0.0,0.0,0.0
266,2017-08-13,7,0,,,,,0.0,4.3,,,3.0,647.1,151.0
267,2017-08-13,9,0,,,,,0.0,2.3,,,3.0,294.3,126.0
268,2017-08-13,13,1,Mobility/Recovery,40.0,0.0,0.0,0.0,2.4,8.0,9.0,3.0,634.3,264.5
269,2017-08-13,11,0,,,,,0.0,3.7,,,3.0,505.0,136.5
270,2017-08-13,12,0,,,,,0.0,3.3,,,,423.6,127.2
271,2017-08-13,15,0,,,,,0.0,3.1,,,,460.7,147.5
272,2017-08-13,16,0,,,,,0.0,4.3,,,3.0,53.6,12.5
273,2017-08-13,17,0,,,,,0.0,4.3,,,,213.6,49.8
274,2017-08-13,10,0,,,,,0.0,1.8,,,,273.6,153.7
275,2017-08-14,9,1,Conditioning,30.0,5.0,150.0,780.0,2.0,10.0,10.0,3.0,307.1,152.0
276,2017-08-14,9,1,Strength,90.0,7.0,630.0,780.0,2.0,10.0,10.0,3.0,307.1,152.0
277,2017-08-14,8,1,Skills,70.0,2.0,140.0,1010.0,2.6,5.0,4.0,3.0,558.6,215.8
278,2017-08-14,8,1,Strength,90.0,7.0,630.0,1010.0,2.6,5.0,4.0,0.0,558.6,215.8
279,2017-08-14,8,1,Speed,60.0,4.0,240.0,1010.0,2.6,5.0,4.0,3.0,558.6,215.8
280,2017-08-14,7,1,Skills,75.0,3.0,225.0,1155.0,3.5,7.0,8.0,0.0,662.1,189.5
281,2017-08-14,7,1,Strength,90.0,7.0,630.0,1155.0,3.5,7.0,8.0,3.0,662.1,189.5
282,2017-08-14,7,1,Speed,60.0,5.0,300.0,1155.0,3.5,7.0,8.0,3.0,662.1,189.5
283,2017-08-14,5,1,Strength,60.0,5.0,300.0,420.0,2.2,7.0,9.0,3.0,244.3,111.0
284,2017-08-14,4,1,Strength,90.0,5.0,450.0,770.0,2.6,8.0,7.0,0.0,530.0,201.2
285,2017-08-14,4,1,Skills,60.0,2.0,120.0,770.0,2.6,8.0,7.0,0.0,530.0,201.2
286,2017-08-14,4,1,Speed,50.0,4.0,200.0,770.0,2.6,8.0,7.0,3.0,530.0,201.2
287,2017-08-14,3,1,Skills,60.0,3.0,180.0,1020.0,2.3,8.0,8.0,3.0,642.1,279.3
288,2017-08-14,3,1,Strength,90.0,6.0,540.0,1020.0,2.3,8.0,8.0,3.0,642.1,279.3
289,2017-08-14,3,1,Speed,60.0,5.0,300.0,1020.0,2.3,8.0,8.0,3.0,642.1,279.3
290,2017-08-14,1,1,Strength,90.0,5.0,450.0,690.0,1.5,8.0,7.0,3.0,98.6,65.0
291,2017-08-14,1,1,Speed,60.0,4.0,240.0,690.0,1.5,9.0,10.0,3.0,98.6,65.0
292,2017-08-14,9,1,Mobility/Recovery,20.0,0.0,0.0,780.0,2.0,10.0,10.0,3.0,307.1,152.0
293,2017-08-14,5,1,Speed,30.0,4.0,120.0,420.0,2.2,7.0,9.0,3.0,244.3,111.0
294,2017-08-14,10,1,Conditioning,90.0,5.0,450.0,450.0,1.1,10.0,10.0,3.0,177.9,168.7
295,2017-08-14,14,1,Speed,50.0,4.0,200.0,830.0,2.3,9.0,6.0,3.0,552.1,236.8
296,2017-08-14,11,1,Strength,90.0,7.0,630.0,1050.0,3.0,8.0,10.0,3.0,516.4,171.5
297,2017-08-14,11,1,Speed,60.0,3.0,180.0,1050.0,3.0,8.0,10.0,3.0,516.4,171.5
298,2017-08-14,17,1,Strength,50.0,5.0,250.0,315.0,3.6,7.0,7.0,3.0,216.4,60.3
299,2017-08-14,17,1,Speed,15.0,3.0,45.0,315.0,3.6,7.0,7.0,3.0,216.4,60.3
300,2017-08-14,16,0,,,,,0.0,4.3,,,,53.6,12.5
301,2017-08-14,15,1,Strength,90.0,4.0,360.0,770.0,2.4,9.0,9.0,3.0,415.0,173.2
302,2017-08-14,15,1,Speed,90.0,3.0,270.0,770.0,2.4,9.0,9.0,3.0,415.0,173.2
303,2017-08-14,14,1,Skills,90.0,2.0,180.0,830.0,2.3,9.0,6.0,3.0,552.1,236.8
304,2017-08-14,14,1,Strength,90.0,5.0,450.0,830.0,2.3,9.0,6.0,3.0,552.1,236.8
305,2017-08-14,17,1,Skills,20.0,1.0,20.0,315.0,3.6,7.0,7.0,3.0,216.4,60.3
306,2017-08-14,15,1,Skills,70.0,2.0,140.0,770.0,2.4,9.0,9.0,0.0,415.0,173.2
307,2017-08-14,13,1,Skills,90.0,3.0,270.0,1260.0,2.1,8.0,7.0,3.0,638.6,306.5
308,2017-08-14,13,1,Strength,90.0,7.0,630.0,1260.0,2.1,8.0,7.0,3.0,638.6,306.5
309,2017-08-14,13,1,Speed,60.0,6.0,360.0,1260.0,2.1,8.0,7.0,3.0,638.6,306.5
310,2017-08-14,12,1,Skills,60.0,3.0,180.0,780.0,2.8,8.0,8.0,3.0,432.1,153.2
311,2017-08-14,12,1,Strength,90.0,5.0,450.0,780.0,2.8,8.0,8.0,0.0,432.1,153.2
312,2017-08-14,12,1,Speed,50.0,3.0,150.0,780.0,2.8,8.0,8.0,3.0,432.1,153.2
313,2017-08-14,11,1,Mobility/Recovery,60.0,2.0,120.0,1050.0,3.0,8.0,10.0,3.0,516.4,171.5
314,2017-08-14,11,1,Skills,60.0,2.0,120.0,1050.0,3.0,8.0,10.0,3.0,516.4,171.5
315,2017-08-14,13,1,Mobility/Recovery,20.0,0.0,0.0,1260.0,2.1,8.0,7.0,0.0,638.6,306.5
316,2017-08-15,9,1,Strength,90.0,5.0,450.0,540.0,2.1,9.0,9.0,3.0,358.6,170.0
317,2017-08-15,8,1,Conditioning,50.0,5.0,250.0,970.0,2.3,8.0,8.0,3.0,571.4,248.2
318,2017-08-15,8,1,Strength,90.0,8.0,720.0,970.0,2.3,6.0,8.0,3.0,571.4,248.2
319,2017-08-15,7,1,Conditioning,60.0,5.0,300.0,1035.0,2.7,8.0,8.0,3.0,612.9,224.0
320,2017-08-15,7,1,Strength,105.0,7.0,735.0,1035.0,2.7,5.0,8.0,3.0,612.9,224.0
321,2017-08-15,3,1,Conditioning,60.0,6.0,360.0,1080.0,2.0,8.0,8.0,3.0,625.0,315.3
322,2017-08-15,4,1,Conditioning,60.0,6.0,360.0,1020.0,2.2,8.0,8.0,3.0,512.9,235.2
323,2017-08-15,4,1,Strength,110.0,6.0,660.0,1020.0,2.2,8.0,8.0,3.0,512.9,235.2
324,2017-08-15,3,1,Strength,90.0,8.0,720.0,1080.0,2.0,8.0,8.0,3.0,625.0,315.3
325,2017-08-15,9,1,Mobility/Recovery,30.0,3.0,90.0,540.0,2.1,9.0,9.0,3.0,358.6,170.0
326,2017-08-15,5,1,Strength,60.0,5.0,300.0,300.0,2.0,8.0,10.0,3.0,244.3,121.0
327,2017-08-15,10,1,Strength,100.0,6.0,600.0,690.0,1.4,0.0,0.0,3.0,276.4,191.7
328,2017-08-15,12,1,Conditioning,60.0,4.0,240.0,600.0,2.4,7.0,7.0,3.0,417.9,173.2
329,2017-08-15,11,1,Mobility/Recovery,35.0,2.0,70.0,700.0,2.7,8.0,8.0,3.0,533.6,194.8
330,2017-08-15,17,1,Conditioning,60.0,5.0,300.0,580.0,2.9,7.0,10.0,3.0,230.7,79.7
331,2017-08-15,10,1,Conditioning,30.0,3.0,90.0,690.0,1.4,0.0,0.0,3.0,276.4,191.7
332,2017-08-15,16,1,Strength,60.0,2.0,120.0,120.0,3.5,7.0,7.0,1.0,57.9,16.5
333,2017-08-15,14,1,Conditioning,60.0,7.0,420.0,1260.0,2.1,9.0,10.0,3.0,577.9,278.8
334,2017-08-15,14,1,Strength,120.0,7.0,840.0,1260.0,2.1,9.0,10.0,3.0,577.9,278.8
335,2017-08-15,17,1,Strength,70.0,4.0,280.0,580.0,2.9,8.0,7.0,1.0,230.7,79.7
336,2017-08-15,13,1,Strength,90.0,7.0,630.0,1170.0,1.9,8.0,8.0,3.0,668.6,345.5
337,2017-08-15,12,1,Strength,90.0,4.0,360.0,600.0,2.4,7.0,7.0,3.0,417.9,173.2
338,2017-08-15,11,1,Skills,45.0,2.0,90.0,700.0,2.7,8.0,8.0,3.0,533.6,194.8
339,2017-08-15,11,1,Strength,90.0,6.0,540.0,700.0,2.7,8.0,8.0,3.0,533.6,194.8
340,2017-08-15,13,1,Conditioning,60.0,9.0,540.0,1170.0,1.9,8.0,8.0,3.0,668.6,345.5
341,2017-08-16,9,1,Strength,60.0,4.0,240.0,300.0,1.8,9.0,9.0,3.0,330.0,180.0
342,2017-08-16,1,1,Mobility/Recovery,45.0,0.0,0.0,0.0,1.5,9.0,7.0,3.0,98.6,65.0
343,2017-08-16,2,1,Mobility/Recovery,40.0,1.0,40.0,40.0,4.4,0.0,0.0,3.0,5.7,1.3
344,2017-08-16,3,1,Mobility/Recovery,60.0,3.0,180.0,240.0,1.9,9.0,9.0,3.0,620.7,323.3
345,2017-08-16,3,1,Mobility/Recovery,30.0,2.0,60.0,240.0,1.9,9.0,9.0,3.0,620.7,323.3
346,2017-08-16,4,1,Mobility/Recovery,60.0,0.0,0.0,0.0,2.2,9.0,9.0,3.0,512.9,235.2
347,2017-08-16,7,1,Mobility/Recovery,60.0,1.0,60.0,60.0,2.7,7.0,8.0,3.0,612.9,226.0
348,2017-08-16,8,1,Mobility/Recovery,60.0,0.0,0.0,0.0,2.3,8.0,8.0,0.0,562.9,248.2
349,2017-08-16,9,1,Conditioning,20.0,3.0,60.0,300.0,1.8,9.0,9.0,3.0,330.0,180.0
350,2017-08-16,6,1,Mobility/Recovery,50.0,2.0,100.0,100.0,4.3,8.0,8.0,3.0,14.3,3.3
351,2017-08-16,10,1,Mobility/Recovery,60.0,2.0,120.0,120.0,1.5,0.0,0.0,3.0,293.6,195.7
352,2017-08-16,9,1,Mobility/Recovery,20.0,0.0,0.0,300.0,1.8,9.0,9.0,3.0,330.0,180.0
353,2017-08-16,16,0,,,,,0.0,2.1,,,,34.3,16.5
354,2017-08-16,14,1,Mobility/Recovery,45.0,0.0,0.0,0.0,2.0,8.0,5.0,3.0,569.3,278.8
355,2017-08-16,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,1.9,8.0,10.0,3.0,668.6,345.5
356,2017-08-16,15,1,Mobility/Recovery,50.0,1.0,50.0,50.0,1.5,7.0,7.0,3.0,261.4,174.8
357,2017-08-16,17,1,Mobility/Recovery,60.0,0.0,0.0,0.0,2.6,10.0,7.0,3.0,205.0,79.7
358,2017-08-16,12,1,Mobility/Recovery,60.0,1.0,60.0,60.0,2.4,8.0,8.0,3.0,420.0,175.2
359,2017-08-16,11,1,Mobility/Recovery,90.0,3.0,270.0,405.0,2.6,6.0,9.0,3.0,544.3,208.3
360,2017-08-16,11,1,Conditioning,45.0,3.0,135.0,405.0,2.6,9.0,8.0,3.0,544.3,208.3
361,2017-08-16,13,1,Mobility/Recovery,60.0,0.0,0.0,0.0,1.9,9.0,7.0,3.0,668.6,345.5
362,2017-08-17,4,1,Strength,90.0,4.0,360.0,720.0,1.9,8.0,8.0,1.0,500.0,259.2
363,2017-08-17,7,1,Strength,60.0,5.0,300.0,525.0,2.3,6.0,6.0,1.0,566.4,243.5
364,2017-08-17,6,1,Skills,90.0,4.0,360.0,600.0,4.3,8.0,8.0,3.0,100.0,23.3
365,2017-08-17,6,1,Strength,40.0,4.0,160.0,600.0,4.3,8.0,8.0,3.0,100.0,23.3
366,2017-08-17,4,1,Skills,90.0,4.0,360.0,720.0,1.9,8.0,8.0,3.0,500.0,259.2
367,2017-08-17,3,1,Skills,90.0,5.0,450.0,870.0,1.8,8.0,8.0,3.0,636.4,352.3
368,2017-08-17,2,1,Strength,90.0,7.0,630.0,870.0,4.3,9.0,7.0,0.0,130.0,30.3
369,2017-08-17,3,1,Speed,30.0,4.0,120.0,870.0,1.8,8.0,8.0,3.0,636.4,352.3
370,2017-08-17,2,1,Speed,20.0,3.0,60.0,870.0,4.3,9.0,7.0,3.0,130.0,30.3
371,2017-08-17,2,1,Skills,60.0,3.0,180.0,870.0,4.3,9.0,7.0,3.0,130.0,30.3
372,2017-08-17,7,1,Skills,75.0,3.0,225.0,525.0,2.3,6.0,6.0,3.0,566.4,243.5
373,2017-08-17,1,1,Skills,90.0,3.0,270.0,510.0,2.1,5.0,7.0,1.0,171.4,82.0
374,2017-08-17,1,1,Strength,60.0,4.0,240.0,510.0,2.1,5.0,7.0,1.0,171.4,82.0
375,2017-08-17,3,1,Strength,60.0,5.0,300.0,870.0,1.8,8.0,8.0,3.0,636.4,352.3
376,2017-08-17,8,1,Strength,60.0,6.0,360.0,600.0,2.1,9.0,8.0,3.0,554.3,268.2
377,2017-08-17,6,1,Speed,20.0,4.0,80.0,600.0,4.3,8.0,8.0,3.0,100.0,23.3
378,2017-08-17,9,1,Conditioning,40.0,5.0,200.0,200.0,1.9,10.0,10.0,3.0,358.6,186.7
379,2017-08-17,8,1,Skills,60.0,4.0,240.0,600.0,2.1,9.0,8.0,3.0,554.3,268.2
380,2017-08-17,16,1,Mobility/Recovery,40.0,0.0,0.0,100.0,2.5,10.0,10.0,3.0,48.6,19.8
381,2017-08-17,16,1,Strength,50.0,2.0,100.0,100.0,2.5,10.0,10.0,3.0,48.6,19.8
382,2017-08-17,14,1,Skills,90.0,4.0,360.0,660.0,1.9,10.0,9.0,3.0,562.1,300.8
383,2017-08-17,14,1,Speed,15.0,2.0,30.0,660.0,1.9,10.0,9.0,3.0,562.1,300.8
384,2017-08-17,13,1,Skills,90.0,5.0,450.0,990.0,1.8,7.0,8.0,1.0,698.6,378.5
385,2017-08-17,13,1,Strength,90.0,6.0,540.0,990.0,1.8,7.0,8.0,0.0,698.6,378.5
386,2017-08-17,14,1,Strength,45.0,6.0,270.0,660.0,1.9,10.0,9.0,3.0,562.1,300.8
387,2017-08-17,12,1,Strength,90.0,5.0,450.0,750.0,2.2,8.0,8.0,3.0,441.4,200.2
388,2017-08-17,11,1,Skills,50.0,3.0,150.0,990.0,2.4,9.0,10.0,3.0,577.9,241.3
389,2017-08-17,11,1,Strength,90.0,6.0,540.0,990.0,2.4,9.0,10.0,3.0,577.9,241.3
390,2017-08-17,11,1,Conditioning,60.0,5.0,300.0,990.0,2.4,9.0,10.0,3.0,577.9,241.3
391,2017-08-17,10,1,Skills,45.0,3.0,135.0,315.0,1.5,0.0,8.0,3.0,306.4,206.2
392,2017-08-17,10,1,Strength,60.0,3.0,180.0,315.0,1.5,0.0,8.0,3.0,306.4,206.2
393,2017-08-17,12,1,Skills,75.0,4.0,300.0,750.0,2.2,8.0,8.0,3.0,441.4,200.2
394,2017-08-17,9,1,Mobility/Recovery,30.0,0.0,0.0,200.0,1.9,10.0,10.0,3.0,358.6,186.7
395,2017-08-18,4,1,Conditioning,60.0,5.0,300.0,1220.0,1.8,8.0,8.0,3.0,532.9,299.8
396,2017-08-18,6,1,Speed,45.0,3.0,135.0,1170.0,4.3,8.0,9.0,3.0,267.1,62.3
397,2017-08-18,6,1,Strength,105.0,7.0,735.0,1170.0,4.3,8.0,9.0,1.0,267.1,62.3
398,2017-08-18,7,1,Strength,100.0,9.0,900.0,1340.0,2.0,8.0,9.0,3.0,587.9,288.2
399,2017-08-18,7,1,Speed,50.0,4.0,200.0,1340.0,2.0,8.0,8.0,3.0,587.9,288.2
400,2017-08-18,7,1,Conditioning,60.0,4.0,240.0,1340.0,2.0,9.0,9.0,3.0,587.9,288.2
401,2017-08-18,4,1,Strength,120.0,6.0,720.0,1220.0,1.8,8.0,8.0,3.0,532.9,299.8
402,2017-08-18,6,1,Conditioning,60.0,5.0,300.0,1170.0,4.3,8.0,9.0,3.0,267.1,62.3
403,2017-08-18,8,1,Speed,60.0,4.0,240.0,1260.0,1.8,8.0,8.0,3.0,565.7,310.2
404,2017-08-18,1,1,Conditioning,60.0,6.0,360.0,1230.0,2.8,9.0,10.0,3.0,347.1,123.0
405,2017-08-18,3,1,Strength,120.0,8.0,960.0,1485.0,2.1,8.0,8.0,3.0,848.6,401.8
406,2017-08-18,3,1,Speed,45.0,5.0,225.0,1485.0,2.1,8.0,8.0,1.0,848.6,401.8
407,2017-08-18,2,1,Mobility/Recovery,10.0,0.0,0.0,1170.0,4.3,9.0,7.0,3.0,297.1,69.3
408,2017-08-18,2,1,Strength,90.0,7.0,630.0,1170.0,4.3,8.0,7.0,3.0,297.1,69.3
409,2017-08-18,2,1,Conditioning,60.0,4.0,240.0,1170.0,4.3,7.0,8.0,3.0,297.1,69.3
410,2017-08-18,2,1,Conditioning,50.0,6.0,300.0,1170.0,4.3,8.0,9.0,3.0,297.1,69.3
411,2017-08-18,1,1,Mobility/Recovery,30.0,0.0,0.0,1230.0,2.8,8.0,8.0,3.0,347.1,123.0
412,2017-08-18,1,1,Strength,90.0,7.0,630.0,1230.0,2.8,9.0,7.0,3.0,347.1,123.0
413,2017-08-18,1,1,Speed,60.0,4.0,240.0,1230.0,2.8,10.0,8.0,3.0,347.1,123.0
414,2017-08-18,3,1,Conditioning,60.0,5.0,300.0,1485.0,2.1,8.0,8.0,0.0,848.6,401.8
415,2017-08-18,8,1,Strength,90.0,8.0,720.0,1260.0,1.8,9.0,8.0,3.0,565.7,310.2
416,2017-08-18,4,1,Speed,50.0,4.0,200.0,1220.0,1.8,8.0,8.0,1.0,532.9,299.8
417,2017-08-18,9,0,,,,,0.0,1.4,,,,260.0,186.7
418,2017-08-18,17,1,Conditioning,60.0,5.0,300.0,300.0,1.9,0.0,0.0,1.0,170.7,89.7
419,2017-08-18,17,1,Mobility/Recovery,60.0,0.0,0.0,300.0,1.9,0.0,9.0,3.0,170.7,89.7
420,2017-08-18,16,1,Strength,60.0,2.0,120.0,120.0,2.0,8.0,8.0,3.0,48.6,23.8
421,2017-08-18,15,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.7,10.0,7.0,3.0,117.1,174.8
422,2017-08-18,14,1,Conditioning,60.0,7.0,420.0,1515.0,1.7,8.0,6.0,0.0,609.3,351.3
423,2017-08-18,14,1,Strength,120.0,8.0,960.0,1515.0,1.7,8.0,6.0,0.0,609.3,351.3
424,2017-08-18,14,1,Speed,45.0,3.0,135.0,1515.0,1.7,8.0,6.0,3.0,609.3,351.3
425,2017-08-18,13,1,Conditioning,60.0,8.0,480.0,1545.0,1.6,9.0,8.0,3.0,709.3,430.0
426,2017-08-18,13,1,Strength,120.0,7.0,840.0,1545.0,1.6,9.0,8.0,3.0,709.3,430.0
427,2017-08-18,13,1,Speed,45.0,5.0,225.0,1545.0,1.6,9.0,8.0,3.0,709.3,430.0
428,2017-08-18,8,1,Conditioning,50.0,6.0,300.0,1260.0,1.8,8.0,8.0,3.0,565.7,310.2
429,2017-08-18,12,1,Strength,100.0,5.0,500.0,815.0,1.9,7.0,7.0,3.0,429.3,227.3
430,2017-08-18,10,1,Speed,20.0,1.0,20.0,1020.0,1.5,0.0,0.0,3.0,370.7,240.2
431,2017-08-18,10,1,Strength,100.0,7.0,700.0,1020.0,1.5,0.0,0.0,0.0,370.7,240.2
432,2017-08-18,10,1,Conditioning,50.0,6.0,300.0,1020.0,1.5,0.0,0.0,3.0,370.7,240.2
433,2017-08-18,11,1,Speed,60.0,3.0,180.0,865.0,2.1,7.0,7.0,3.0,572.9,270.2
434,2017-08-18,12,1,Conditioning,45.0,3.0,135.0,815.0,1.9,7.0,7.0,3.0,429.3,227.3
435,2017-08-18,11,1,Skills,15.0,1.0,15.0,865.0,2.1,7.0,7.0,3.0,572.9,270.2
436,2017-08-18,11,1,Conditioning,20.0,2.0,40.0,865.0,2.1,7.0,7.0,3.0,572.9,270.2
437,2017-08-18,12,1,Speed,60.0,3.0,180.0,815.0,1.9,7.0,7.0,0.0,429.3,227.3
438,2017-08-18,11,1,Strength,105.0,6.0,630.0,865.0,2.1,7.0,7.0,3.0,572.9,270.2
439,2017-08-19,1,0,,,,,0.0,2.8,,,,347.1,123.0
440,2017-08-19,2,0,,,,,0.0,4.3,,,,297.1,69.3
441,2017-08-19,3,0,,,,,0.0,1.7,,,3.0,670.7,401.8
442,2017-08-19,5,0,,,,,0.0,0.9,,,0.0,102.9,121.0
443,2017-08-19,7,0,,,,,0.0,2.0,,,,587.9,288.2
444,2017-08-19,6,0,,,,,0.0,4.3,,,,267.1,62.3
445,2017-08-19,11,0,,,,,0.0,2.1,,,3.0,572.9,270.2
446,2017-08-19,12,0,,,,,0.0,1.9,,,,429.3,227.3
447,2017-08-19,13,0,,,,,0.0,1.6,,,3.0,709.3,430.0
448,2017-08-19,15,0,,,,,0.0,0.7,,,,117.1,174.8
449,2017-08-19,16,0,,,,,0.0,2.0,,,1.0,48.6,23.8
450,2017-08-19,8,0,,,,,0.0,1.8,,,,565.7,310.2
451,2017-08-19,10,0,,,,,0.0,1.5,,,3.0,370.7,240.2
452,2017-08-20,9,1,Strength,90.0,5.0,450.0,810.0,1.8,9.0,9.0,3.0,375.7,213.7
453,2017-08-20,2,0,,,,,0.0,4.3,,,,297.1,69.3
454,2017-08-20,3,0,,,,,0.0,1.7,,,3.0,670.7,401.8
455,2017-08-20,6,0,,,,,0.0,4.3,,,,267.1,62.3
456,2017-08-20,7,0,,,,,0.0,2.0,,,,587.9,288.2
457,2017-08-20,8,0,,,,,0.0,1.8,,,1.0,548.6,310.2
458,2017-08-20,9,1,Conditioning,60.0,6.0,360.0,810.0,1.8,9.0,9.0,0.0,375.7,213.7
459,2017-08-20,11,0,,,,,0.0,2.1,,,3.0,572.9,270.2
460,2017-08-20,9,1,Mobility/Recovery,20.0,0.0,0.0,810.0,1.8,9.0,9.0,0.0,375.7,213.7
461,2017-08-20,15,0,,,,,0.0,0.7,,,,117.1,174.8
462,2017-08-20,16,0,,,,,0.0,2.0,,,,48.6,23.8
463,2017-08-20,12,0,,,,,0.0,1.9,,,,429.3,227.3
464,2017-08-20,13,1,Mobility/Recovery,60.0,0.0,0.0,0.0,1.6,7.0,5.0,0.0,709.3,430.0
465,2017-08-21,8,1,Skills,50.0,2.0,100.0,1070.0,1.6,10.0,8.0,1.0,557.1,345.8
466,2017-08-21,7,1,Skills,60.0,3.0,180.0,1200.0,1.8,7.0,7.0,3.0,594.3,328.2
467,2017-08-21,7,1,Strength,90.0,8.0,720.0,1200.0,1.8,7.0,7.0,0.0,594.3,328.2
468,2017-08-21,7,1,Speed,60.0,5.0,300.0,1200.0,1.8,7.0,7.0,3.0,594.3,328.2
469,2017-08-21,6,1,Skills,60.0,3.0,180.0,920.0,4.3,7.0,5.0,3.0,398.6,93.0
470,2017-08-21,6,1,Strength,90.0,6.0,540.0,920.0,4.3,7.0,5.0,3.0,398.6,93.0
471,2017-08-21,6,1,Speed,50.0,4.0,200.0,920.0,4.3,7.0,5.0,3.0,398.6,93.0
472,2017-08-21,5,1,Strength,60.0,6.0,360.0,660.0,1.0,9.0,10.0,3.0,137.1,143.0
473,2017-08-21,5,1,Speed,60.0,5.0,300.0,660.0,1.0,9.0,9.0,3.0,137.1,143.0
474,2017-08-21,4,1,Skills,60.0,3.0,180.0,860.0,1.7,8.0,8.0,3.0,545.7,328.5
475,2017-08-21,4,1,Speed,60.0,3.0,180.0,860.0,1.7,8.0,8.0,0.0,545.7,328.5
476,2017-08-21,3,1,Skills,60.0,3.0,180.0,1110.0,1.6,8.0,8.0,3.0,683.6,438.8
477,2017-08-21,3,1,Speed,60.0,5.0,300.0,1110.0,1.6,8.0,8.0,3.0,683.6,438.8
478,2017-08-21,2,1,Skills,60.0,2.0,120.0,570.0,4.3,9.0,8.0,3.0,378.6,88.3
479,2017-08-21,2,1,Mobility/Recovery,10.0,0.0,0.0,570.0,4.3,9.0,8.0,3.0,378.6,88.3
480,2017-08-21,2,1,Strength,60.0,5.0,300.0,570.0,4.3,9.0,8.0,3.0,378.6,88.3
481,2017-08-21,2,1,Speed,50.0,3.0,150.0,570.0,4.3,9.0,8.0,3.0,378.6,88.3
482,2017-08-21,1,1,Skills,40.0,1.0,40.0,670.0,2.4,10.0,10.0,0.0,344.3,145.3
483,2017-08-21,1,1,Strength,90.0,5.0,450.0,670.0,2.4,10.0,10.0,3.0,344.3,145.3
484,2017-08-21,1,1,Speed,60.0,3.0,180.0,670.0,2.4,10.0,10.0,3.0,344.3,145.3
485,2017-08-21,4,1,Strength,100.0,5.0,500.0,860.0,1.7,8.0,8.0,0.0,545.7,328.5
486,2017-08-21,3,1,Strength,90.0,7.0,630.0,1110.0,1.6,8.0,8.0,3.0,683.6,438.8
487,2017-08-21,8,1,Speed,50.0,5.0,250.0,1070.0,1.6,9.0,8.0,1.0,557.1,345.8
488,2017-08-21,9,1,Conditioning,60.0,6.0,360.0,360.0,1.4,9.0,9.0,3.0,315.7,225.7
489,2017-08-21,8,1,Strength,90.0,8.0,720.0,1070.0,1.6,8.0,7.0,1.0,557.1,345.8
490,2017-08-21,17,1,Skills,60.0,1.0,60.0,360.0,1.7,7.0,8.0,3.0,177.1,101.7
491,2017-08-21,17,1,Strength,60.0,4.0,240.0,360.0,1.7,7.0,8.0,1.0,177.1,101.7
492,2017-08-21,15,0,,,,,0.0,0.0,,,1.0,7.1,174.8
493,2017-08-21,14,1,Skills,90.0,3.0,270.0,1100.0,1.7,8.0,6.0,3.0,647.9,388.0
494,2017-08-21,14,1,Strength,90.0,7.0,630.0,1100.0,1.7,8.0,6.0,3.0,647.9,388.0
